game_id,attendance,period,home_team,away_team,home_points,away_points,pdo,fenwick_pct,corsi_pct,on_ice_shots_differential,on_ice_shots_pct,average_shot_distance,on_ice_shots_against,on_ice_shots_for,fenwick_total,fenwick_against,fenwick_for,corsi_total,corsi_against,corsi_for,away_pdo,away_fenwick_pct,away_corsi_pct
8b4046b9-5591-4dae-aa83-7c36821f7e7f,11295.0,3.0,Sharks,Senators,5,1,17.074,0.438,0.45,-11.0,0.4,34.1,33.0,22.0,-9.0,41.0,32.0,-10.0,55.0,45.0,3.439,0.562,0.55
dec97573-22ae-4f37-aa3d-b72219f02cb0,18558.0,3.0,Canucks,Golden Knights,4,5,14.668000000000001,0.438,0.471,-9.0,0.431,38.9,37.0,28.0,-10.0,45.0,35.0,-6.0,55.0,49.0,14.062,0.563,0.529
946fff00-e62d-4327-8822-b4dff73da85e,20984.0,3.0,Canadiens,Sabres,2,7,7.316,0.397,0.373,-10.0,0.4,35.5,30.0,20.0,-12.0,35.0,23.0,-21.0,52.0,31.0,19.334999999999997,0.603,0.627
c6426a4c-c76d-482a-b0a1-b09c470e5c95,18230.0,3.0,Kings,Rangers,3,5,8.700000000000001,0.568,0.523,12.0,0.597,34.3,25.0,37.0,10.0,32.0,42.0,5.0,51.0,56.0,20.921,0.432,0.477
1f3e02a4-a52b-4d77-a90f-e9e1e7165620,17302.0,3.0,Sabres,Blues,6,2,19.744,0.456,0.47,-7.0,0.439,30.9,32.0,25.0,-7.0,43.0,36.0,-6.0,53.0,47.0,6.412999999999999,0.544,0.53
369279cc-0db6-40de-b25d-1a29d74f428e,17511.0,3.0,Panthers,Bruins,5,2,17.049000000000003,0.449,0.429,-10.0,0.407,43.3,32.0,22.0,-7.0,38.0,31.0,-13.0,52.0,39.0,5.939,0.551,0.571
58872310-70cc-4eb5-b3d2-1ca59f3d8b64,16514.0,3.0,Devils,Maple Leafs,1,2,3.8,0.61,0.635,10.0,0.632,34.3,14.0,24.0,13.0,23.0,36.0,23.0,31.0,54.0,10.971,0.39,0.365
5bfd1a84-be00-4341-9e70-b9f553817db8,18149.0,5.0,Penguins,Flames,2,1,3.571,0.494,0.518,2.0,0.516,35.1,30.0,32.0,-1.0,42.0,41.0,4.0,53.0,57.0,3.8739999999999997,0.506,0.482
84c95891-c951-4254-966b-f644d68cf38c,17450.0,3.0,Wild,Jets,6,1,16.366,0.493,0.458,4.0,0.534,46.2,27.0,31.0,-1.0,36.0,35.0,-8.0,52.0,44.0,4.2459999999999996,0.507,0.542
b600cf10-d24b-465c-81cc-c9d71bea59de,18775.0,3.0,Hurricanes,Coyotes,0,4,0.852,0.635,0.67,11.0,0.617,36.8,18.0,29.0,17.0,23.0,40.0,33.0,32.0,65.0,15.8,0.365,0.33
cd5a0d8a-ffe5-421a-b8fd-743f59cc1441,14197.0,3.0,Blue Jackets,Canadiens,1,3,4.097,0.515,0.531,-2.0,0.481,30.7,27.0,25.0,2.0,32.0,34.0,6.0,45.0,51.0,11.268,0.485,0.469
e3eca24b-d97f-4944-8164-199f33eecbd2,19515.0,3.0,Red Wings,Predators,3,0,11.3,0.459,0.389,0.0,0.5,37.0,21.0,21.0,-5.0,33.0,28.0,-20.0,55.0,35.0,0.897,0.541,0.611
ad3e6b0f-6084-4daf-9678-3314111351ff,17255.0,3.0,Islanders,Oilers,3,0,10.7,0.417,0.433,-10.0,0.417,40.4,35.0,25.0,-12.0,42.0,30.0,-12.0,51.0,39.0,0.903,0.583,0.567
ebf56671-7355-459b-b8c1-3b3fb3eddeda,18573.0,4.0,Capitals,Flyers,3,2,10.313,0.547,0.553,2.0,0.525,31.3,19.0,21.0,6.0,29.0,35.0,10.0,42.0,52.0,9.606,0.453,0.447
4fbf860a-3136-4833-bf52-df5cb35480c9,18532.0,3.0,Stars,Blackhawks,6,4,16.271,0.583,0.633,11.0,0.587,31.0,26.0,37.0,14.0,35.0,49.0,32.0,44.0,76.0,13.746,0.417,0.367
37259329-8d9f-4a81-a51e-c06eb22baa3f,18132.0,3.0,Avalanche,Canucks,3,4,9.14,0.58,0.625,3.0,0.538,32.3,18.0,21.0,8.0,21.0,29.0,18.0,27.0,45.0,16.917,0.42,0.375
a196ab28-2e29-4f50-9e1e-3c6bc598039a,13759.0,3.0,Ducks,Rangers,3,2,14.552999999999999,0.378,0.368,-18.0,0.345,26.5,38.0,20.0,-20.0,51.0,31.0,-28.0,67.0,39.0,5.564,0.622,0.632
c7ae506b-49dc-46a5-bb11-124317c5cb88,17955.0,3.0,Golden Knights,Senators,4,1,12.075,0.373,0.356,-11.0,0.407,37.6,35.0,24.0,-21.0,52.0,31.0,-34.0,76.0,42.0,3.3890000000000002,0.627,0.644
daff258e-bd25-4b4f-a1a0-19eefbd9c610,17151.0,3.0,Kraken,Sharks,8,5,30.408,0.508,0.511,3.0,0.533,34.0,21.0,24.0,1.0,31.0,32.0,2.0,45.0,47.0,19.904,0.492,0.489
03367b7d-5f18-4e00-8469-cbd9ff7161fc,17850.0,4.0,Bruins,Hurricanes,3,2,8.244,0.571,0.623,6.0,0.558,28.4,23.0,29.0,9.0,27.0,36.0,19.0,29.0,48.0,6.526999999999999,0.429,0.377
46624377-2c2d-4eb9-ad6f-063110b6c5c9,18997.0,3.0,Wild,Maple Leafs,3,4,11.556999999999999,0.507,0.566,-2.0,0.477,38.0,23.0,21.0,1.0,33.0,34.0,13.0,43.0,56.0,15.193000000000001,0.493,0.434
76eefa26-959c-4fdd-a2fd-84ae8168b179,18573.0,3.0,Capitals,Flames,3,0,13.0,0.448,0.48,-7.0,0.429,48.5,28.0,21.0,-7.0,37.0,30.0,-4.0,51.0,47.0,0.88,0.552,0.52
a27e7628-6dc8-43a5-ac45-8c322876f0e7,16159.0,5.0,Blackhawks,Canadiens,2,3,7.213,0.475,0.488,-1.0,0.487,30.7,20.0,19.0,-3.0,32.0,29.0,-2.0,42.0,40.0,9.638,0.525,0.512
cf4474cb-4ac2-497c-abf8-d3012a247dad,,,Nashville Predators,Colorado Avalanche,0,0,,,,,,,,,,,,,,,,,
e8fbe8f9-a702-4285-bb19-b557bdc24ccf,14278.0,3.0,Ducks,Senators,1,5,3.948,0.436,0.438,-2.0,0.475,46.3,21.0,19.0,-7.0,31.0,24.0,-10.0,45.0,35.0,16.169,0.564,0.563
2df530d4-9d8f-4f9a-a5fd-d51121ee25de,19309.0,3.0,Flyers,Penguins,1,4,4.162,0.537,0.468,4.0,0.537,42.9,25.0,29.0,5.0,31.0,36.0,-6.0,50.0,44.0,14.767000000000001,0.463,0.532
2ac154b1-e649-4edb-8533-f609082542ca,16727.0,3.0,Sabres,Devils,1,3,3.832,0.44,0.439,-9.0,0.437,34.8,40.0,31.0,-11.0,51.0,40.0,-15.0,69.0,54.0,7.771,0.56,0.561
62d9a5e2-0c88-4a9b-a374-e13c1e083a8e,19092.0,3.0,Lightning,Blues,5,2,19.426,0.58,0.527,1.0,0.511,31.9,23.0,24.0,11.0,29.0,40.0,5.0,44.0,49.0,8.215,0.42,0.473
9c9d7aaa-6173-402f-b8be-bce716d99757,19515.0,5.0,Red Wings,Coyotes,4,3,9.175,0.647,0.634,10.0,0.625,38.0,15.0,25.0,20.0,24.0,44.0,22.0,30.0,52.0,13.417,0.353,0.366
9fc2a1fd-3b27-466a-a643-7815ad8bfc14,18119.0,3.0,Golden Knights,Kraken,2,4,9.956999999999999,0.452,0.442,-6.0,0.435,36.7,26.0,20.0,-6.0,34.0,28.0,-11.0,53.0,42.0,15.209000000000001,0.548,0.558
ac0604bf-1e49-4428-85f4-9be7afcd832d,17286.0,3.0,Blue Jackets,Islanders,2,3,8.575,0.552,0.494,5.0,0.568,30.5,16.0,21.0,6.0,26.0,32.0,-1.0,45.0,44.0,13.423,0.448,0.506
c6cdc0e4-09e0-4f75-8f9f-d1c62e6bb4ca,18532.0,4.0,Stars,Jets,4,5,10.621,0.575,0.567,7.0,0.566,28.1,23.0,30.0,11.0,31.0,42.0,13.0,42.0,55.0,18.802,0.425,0.433
2c9eb8c5-ce0a-4d90-9424-6ce6f69327f7,17562.0,3.0,Sharks,Kings,2,5,7.328,0.533,0.551,2.0,0.519,31.2,25.0,27.0,5.0,35.0,40.0,11.0,48.0,59.0,18.134999999999998,0.467,0.449
c49522ef-0714-4a02-a21c-9df2e911692f,18006.0,3.0,Rangers,Oilers,3,4,13.875,0.314,0.344,-8.0,0.413,38.2,27.0,19.0,-26.0,48.0,22.0,-28.0,59.0,31.0,13.37,0.686,0.656
b5d6f449-90ba-48fd-9b87-871453c37e12,18845.0,3.0,Hurricanes,Flames,3,2,10.0,0.603,0.589,13.0,0.644,32.0,16.0,29.0,15.0,29.0,44.0,17.0,39.0,56.0,10.909,0.397,0.411
04dab137-7660-494d-8008-355343b072cf,15649.0,4.0,Panthers,Blues,4,5,11.665000000000001,0.513,0.489,0.0,0.5,37.3,32.0,32.0,2.0,37.0,39.0,-2.0,47.0,45.0,14.392,0.487,0.511
9b5c3144-be60-4c2b-9eee-cc58fd5c751d,18166.0,3.0,Penguins,Maple Leafs,1,4,4.702,0.479,0.484,-9.0,0.418,37.9,32.0,23.0,-3.0,37.0,34.0,-3.0,47.0,44.0,10.762,0.521,0.516
e7965c92-141f-48ff-a9ac-2078932e506b,16514.0,3.0,Devils,Capitals,5,1,18.174,0.429,0.354,-2.0,0.481,32.1,28.0,26.0,-10.0,40.0,30.0,-28.0,62.0,34.0,3.428,0.571,0.646
97a68f55-27fc-4118-8217-8915d71d4c0c,17255.0,3.0,Islanders,Flyers,5,2,22.628999999999998,0.391,0.42,-9.0,0.39,31.7,25.0,16.0,-14.0,39.0,25.0,-13.0,47.0,34.0,7.883,0.609,0.58
382562e9-2539-4fa9-b7c5-495e43dcb19b,,,Nashville Predators,Columbus Blue Jackets,0,0,,,,,,,,,,,,,,,,,
3eb5c1fc-a8bb-45c8-9005-4e6d5e8f38f7,18129.0,3.0,Avalanche,Stars,4,1,12.076,0.5,0.493,2.0,0.519,32.1,25.0,27.0,0.0,30.0,30.0,-1.0,38.0,37.0,3.2889999999999997,0.5,0.507
040feef3-52c1-4b60-bb10-5ec157875543,18004.0,3.0,Golden Knights,Canucks,1,5,4.561,0.5,0.495,-7.0,0.426,36.8,27.0,20.0,0.0,35.0,35.0,-1.0,50.0,49.0,14.863,0.5,0.505
41c2bd2a-68e1-4dbc-9980-5763bec4e1c8,17745.0,3.0,Wild,Coyotes,4,3,14.67,0.508,0.548,3.0,0.532,37.1,22.0,25.0,1.0,31.0,32.0,8.0,38.0,46.0,13.862,0.492,0.452
df791e1f-7b30-4a31-b541-ee4bd0804c8c,17611.0,3.0,Blackhawks,Jets,2,7,8.841,0.478,0.444,-13.0,0.377,27.0,33.0,20.0,-3.0,36.0,33.0,-10.0,50.0,40.0,16.82,0.522,0.556
085090af-b02f-408a-b55c-31306064d44b,11307.0,4.0,Sharks,Canucks,3,4,9.4,0.592,0.522,14.0,0.635,34.7,19.0,33.0,14.0,31.0,45.0,5.0,55.0,60.0,20.914,0.408,0.478
08f31449-3c66-475a-bd78-40e4ed16490f,14324.0,3.0,Ducks,Kraken,4,5,14.600000000000001,0.532,0.526,2.0,0.523,38.8,21.0,23.0,4.0,29.0,33.0,4.0,37.0,41.0,20.862,0.468,0.474
7194c6f5-fb36-45c2-b2c1-202d07ef5aeb,15136.0,4.0,Kings,Senators,2,3,8.323,0.451,0.454,-11.0,0.407,36.5,35.0,24.0,-8.0,45.0,37.0,-11.0,65.0,54.0,8.626,0.549,0.546
219757db-ea33-45d0-b06a-e4114628c39a,18277.0,3.0,Red Wings,Maple Leafs,2,4,5.34,0.662,0.704,20.0,0.661,33.8,21.0,41.0,23.0,24.0,47.0,40.0,29.0,69.0,16.955,0.338,0.296
64ae70d8-5f69-441d-9563-08ace251d2f1,13771.0,5.0,Blue Jackets,Golden Knights,2,3,8.044,0.476,0.491,-2.0,0.482,42.8,29.0,27.0,-4.0,43.0,39.0,-2.0,55.0,53.0,6.529,0.524,0.509
8315492a-a640-41cb-9b5c-e0f6261827d7,17928.0,3.0,Rangers,Devils,3,5,8.768,0.474,0.495,0.0,0.5,34.4,29.0,29.0,-4.0,41.0,37.0,-1.0,49.0,48.0,14.120999999999999,0.526,0.505
f5f70ef1-8108-4a23-ba1e-147bd98d9ab8,11766.0,4.0,Sabres,Lightning,5,6,14.26,0.548,0.549,14.0,0.63,32.8,20.0,34.0,8.0,38.0,46.0,10.0,46.0,56.0,24.865,0.452,0.451
05dd7fca-c437-4a00-bd44-b811e1d8b941,18096.0,3.0,Blues,Stars,1,4,5.033,0.507,0.438,0.0,0.5,28.0,23.0,23.0,1.0,33.0,34.0,-12.0,54.0,42.0,17.657999999999998,0.493,0.563
1f722712-37d8-4c1a-a840-636255987c37,17775.0,4.0,Oilers,Panthers,4,3,10.893,0.547,0.573,8.0,0.569,32.6,25.0,33.0,7.0,34.0,41.0,14.0,41.0,55.0,11.6,0.453,0.427
8aaaf773-7386-4eea-93ad-9f899f1de3b5,17850.0,3.0,Bruins,Lightning,3,1,12.464,0.525,0.477,1.0,0.511,33.4,23.0,24.0,3.0,29.0,32.0,-4.0,46.0,42.0,4.485,0.475,0.523
d6aaa02c-b400-445e-8703-f3f1c80e968c,21105.0,3.0,Canadiens,Sharks,0,4,0.833,0.68,0.726,14.0,0.706,32.0,10.0,24.0,18.0,16.0,34.0,33.0,20.0,53.0,17.7,0.32,0.274
ed17addc-2bdf-4dac-ba82-3bb51d8fd2a5,15942.0,4.0,Penguins,Hurricanes,2,3,7.223,0.439,0.467,-4.0,0.47,38.4,35.0,31.0,-10.0,46.0,36.0,-7.0,57.0,50.0,8.638,0.561,0.533
d734c1d8-4f4b-4d7c-92a1-f021be9e9d26,18143.0,3.0,Flyers,Islanders,3,1,10.058,0.596,0.553,11.0,0.622,38.5,17.0,28.0,11.0,23.0,34.0,9.0,38.0,47.0,5.109,0.404,0.447
138e6e33-5d01-4b77-8fd4-8d7f5d30455e,13510.0,3.0,Jets,Avalanche,5,0,22.7,0.403,0.414,-17.0,0.34,30.9,35.0,18.0,-13.0,40.0,27.0,-15.0,51.0,36.0,0.783,0.597,0.586
1ee056d9-679f-44f4-8b85-bddf971a5278,17159.0,4.0,Predators,Ducks,2,1,5.871,0.571,0.552,6.0,0.541,33.4,34.0,40.0,13.0,39.0,52.0,13.0,56.0,69.0,3.851,0.429,0.448
80545921-58f4-4783-9779-94515fa09063,17806.0,3.0,Flames,Panthers,6,2,27.039,0.477,0.488,-10.0,0.386,35.1,27.0,17.0,-3.0,34.0,31.0,-2.0,42.0,40.0,6.8389999999999995,0.523,0.512
b86e801f-a92f-4dc7-9795-035ed9f963cb,18179.0,3.0,Canucks,Capitals,1,5,3.9210000000000003,0.5,0.5,-1.0,0.491,33.4,27.0,26.0,0.0,36.0,36.0,0.0,46.0,46.0,18.869,0.5,0.5
1811d802-c3bb-47a5-9b59-8e832304109e,13215.0,4.0,Kings,Kraken,8,9,23.599999999999998,0.506,0.505,2.0,0.519,32.1,26.0,28.0,1.0,39.0,40.0,1.0,47.0,48.0,30.771,0.494,0.495
50815939-ed3b-4e42-a814-adf7363aa24f,14654.0,3.0,Senators,Rangers,1,3,3.817,0.494,0.495,0.0,0.5,34.6,30.0,30.0,-1.0,42.0,41.0,-1.0,56.0,55.0,9.271,0.506,0.505
a240968c-b9e2-4b9a-8938-7ac88db1c195,18679.0,3.0,Maple Leafs,Sharks,3,1,10.358,0.477,0.495,4.0,0.542,32.7,22.0,26.0,-3.0,34.0,31.0,-1.0,51.0,50.0,5.106,0.523,0.505
a8639586-7612-41c4-b932-5570edd7e420,17117.0,5.0,Red Wings,Sabres,4,5,9.782,0.539,0.505,7.0,0.566,35.7,23.0,30.0,6.0,35.0,41.0,1.0,45.0,46.0,12.711,0.461,0.495
6d9ee5f7-146c-44e7-bda3-561000cc8954,15397.0,3.0,Blackhawks,Oilers,4,5,16.878,0.382,0.447,-10.0,0.386,28.2,27.0,17.0,-13.0,34.0,21.0,-8.0,42.0,34.0,13.04,0.618,0.553
426a2dcf-6259-430c-a058-a31dd2cd88a4,17867.0,3.0,Flyers,Lightning,1,4,5.352,0.413,0.407,-5.0,0.439,41.8,23.0,18.0,-11.0,37.0,26.0,-16.0,51.0,35.0,15.755,0.587,0.593
8bf7878d-d947-4540-a103-88f97fcb3ad7,12805.0,3.0,Sabres,Avalanche,4,6,15.124,0.569,0.621,2.0,0.528,29.1,17.0,19.0,7.0,22.0,29.0,16.0,25.0,41.0,18.457,0.431,0.379
cd757ab5-9bfc-48ed-be3d-b4837510efb5,15895.0,3.0,Penguins,Golden Knights,4,3,9.419,0.528,0.585,13.0,0.6,37.9,26.0,39.0,5.0,42.0,47.0,21.0,51.0,72.0,9.015,0.472,0.415
d5d15f32-4ebd-450c-9ab8-5a9e5de0bfce,14071.0,4.0,Devils,Predators,3,4,11.533,0.492,0.457,0.0,0.5,35.5,23.0,23.0,-1.0,33.0,32.0,-8.0,50.0,42.0,17.593,0.508,0.543
da08a97a-ab57-4030-b305-1437a42ed9f8,17651.0,3.0,Wild,Oilers,5,3,17.557,0.593,0.565,8.0,0.595,35.3,17.0,25.0,11.0,24.0,35.0,11.0,37.0,48.0,15.133000000000001,0.407,0.435
f30a964d-cdb2-43e1-a26a-2859f71fc477,18096.0,3.0,Blues,Hurricanes,4,6,16.233,0.389,0.381,-11.0,0.4,44.2,33.0,22.0,-16.0,44.0,28.0,-20.0,52.0,32.0,17.546,0.611,0.619
3c2a6d37-a77d-49f7-873a-feb20f8cb745,18012.0,3.0,Stars,Ducks,5,0,13.2,0.623,0.636,13.0,0.623,27.0,20.0,33.0,17.0,26.0,43.0,27.0,36.0,63.0,0.878,0.377,0.364
a7130795-71a3-4796-b086-a2f190100b9c,18106.0,3.0,Flames,Canadiens,1,2,3.095,0.609,0.663,16.0,0.66,33.6,17.0,33.0,15.0,27.0,42.0,31.0,32.0,63.0,11.478,0.391,0.337
ddb9554e-586e-4deb-96d3-702947c871ae,17151.0,4.0,Kraken,Capitals,3,2,12.913,0.635,0.688,9.0,0.615,36.9,15.0,24.0,17.0,23.0,40.0,35.0,29.0,64.0,9.58,0.365,0.312
f4400b4c-bb99-48bb-8761-450275212a80,18052.0,3.0,Canucks,Panthers,1,5,3.844,0.519,0.495,2.0,0.517,39.8,28.0,30.0,3.0,38.0,41.0,-1.0,49.0,48.0,16.57,0.481,0.505
4c93b76a-5a01-42e3-be39-1407a4419892,13764.0,3.0,Kings,Coyotes,5,3,16.457,0.56,0.571,10.0,0.656,36.4,11.0,21.0,6.0,22.0,28.0,10.0,30.0,40.0,15.144,0.44,0.429
ed9f1bf9-ade2-4b74-b514-c6031a77aa78,18006.0,4.0,Rangers,Senators,2,3,8.319,0.479,0.536,-6.0,0.44,37.0,28.0,22.0,-3.0,37.0,34.0,7.0,45.0,52.0,9.026,0.521,0.464
839f95a5-fc7a-4086-9a57-30903e2b9250,16263.0,3.0,Islanders,Predators,1,4,2.826,0.649,0.65,22.0,0.696,35.5,17.0,39.0,23.0,27.0,50.0,30.0,35.0,65.0,18.38,0.351,0.35
57b06852-7909-4842-924a-95cfe38e7a52,13240.0,3.0,Jets,Blue Jackets,1,4,3.446,0.592,0.603,6.0,0.563,32.3,21.0,27.0,14.0,31.0,45.0,24.0,46.0,70.0,16.374,0.408,0.397
260d41b2-062e-4321-8247-4ec36e3f891f,17822.0,5.0,Wild,Ducks,5,4,9.078999999999999,0.606,0.622,17.0,0.616,34.1,28.0,45.0,20.0,37.0,57.0,29.0,45.0,74.0,13.017,0.394,0.378
183988d2-c6ea-4d8b-834f-61b7ee04ea33,19515.0,3.0,Red Wings,Golden Knights,1,4,4.84,0.5,0.535,-3.0,0.463,26.8,22.0,19.0,0.0,31.0,31.0,7.0,46.0,53.0,16.96,0.5,0.465
42c15d30-1cac-492e-9e93-a5d570a47a94,17330.0,3.0,Penguins,Blues,6,2,16.729,0.597,0.582,8.0,0.583,32.8,20.0,28.0,13.0,27.0,40.0,15.0,38.0,53.0,7.941999999999999,0.403,0.418
4e22510a-31c2-486a-b28d-f01c880c354e,19092.0,4.0,Lightning,Maple Leafs,4,3,13.023,0.538,0.549,-1.0,0.49,32.4,25.0,24.0,5.0,30.0,35.0,8.0,37.0,45.0,8.579,0.462,0.451
7e2b0ae0-774e-49d9-9e79-56911f0e9155,17850.0,3.0,Bruins,Avalanche,5,1,13.46,0.588,0.562,10.0,0.589,31.9,23.0,33.0,12.0,28.0,40.0,11.0,39.0,50.0,4.875,0.412,0.438
a1eec2fd-d3ee-4ea7-b8be-d396d1ed7c8a,17101.0,3.0,Senators,Sharks,5,2,13.746,0.559,0.596,5.0,0.549,39.9,23.0,28.0,8.0,30.0,38.0,17.0,36.0,53.0,6.272,0.441,0.404
dd1a8783-3d71-40de-b68f-4d09747e9208,18427.0,3.0,Flyers,Devils,2,3,6.933,0.587,0.593,11.0,0.628,49.2,16.0,27.0,11.0,26.0,37.0,16.0,35.0,51.0,17.639,0.413,0.407
f63a9102-e761-4624-8878-db84aec40e90,18347.0,3.0,Oilers,Canadiens,5,3,23.608999999999998,0.35,0.367,-13.0,0.349,29.5,28.0,15.0,-18.0,39.0,21.0,-21.0,50.0,29.0,9.873,0.65,0.633
32bf4e32-8d8b-42e7-8c52-1e94ae92b6f5,18006.0,3.0,Rangers,Blackhawks,2,5,7.862,0.694,0.634,8.0,0.605,34.4,15.0,23.0,24.0,19.0,43.0,25.0,34.0,59.0,24.729,0.306,0.366
5dd23aaa-d0a3-4dfc-bfef-6fff4d06099b,17151.0,3.0,Kraken,Panthers,1,5,3.6209999999999996,0.592,0.567,12.0,0.611,35.9,21.0,33.0,14.0,31.0,45.0,13.0,42.0,55.0,18.872,0.408,0.433
a20b321a-6e84-4f01-9cda-1c7eab8c6899,18516.0,4.0,Canucks,Coyotes,3,2,10.313,0.516,0.576,3.0,0.537,29.1,19.0,22.0,2.0,30.0,32.0,13.0,36.0,49.0,9.606,0.484,0.424
b6f2d8fe-e366-4f62-83e8-5997174478ed,18698.0,3.0,Flames,Capitals,5,2,14.831,0.6,0.629,9.0,0.582,34.0,23.0,32.0,16.0,32.0,48.0,27.0,39.0,66.0,7.761,0.4,0.371
def8e41f-44d5-4350-b03c-5f0351572cbd,16067.0,3.0,Kings,Hurricanes,2,4,6.971,0.471,0.524,1.0,0.508,28.8,29.0,30.0,-5.0,45.0,40.0,5.0,50.0,55.0,13.839,0.529,0.476
10b9ce0f-fd31-4d1f-828b-4f20d628f14f,18120.0,5.0,Stars,Wild,5,6,15.139000000000001,0.493,0.549,1.0,0.51,34.2,25.0,26.0,-1.0,35.0,34.0,9.0,41.0,50.0,16.957,0.507,0.451
4d87b7c2-894b-4507-a8b7-6966a69c03c4,13444.0,3.0,Jets,Ducks,5,2,13.433,0.597,0.535,8.0,0.577,39.5,22.0,30.0,15.0,31.0,46.0,7.0,47.0,54.0,7.575,0.403,0.465
e47f9734-60a5-45d4-9ba4-b91906efe817,16087.0,3.0,Blue Jackets,Red Wings,2,4,6.7860000000000005,0.491,0.474,-2.0,0.477,44.1,23.0,21.0,-1.0,29.0,28.0,-4.0,41.0,37.0,12.341000000000001,0.509,0.526
0c74eaf5-fba1-4210-b32f-febcf8662de2,13655.0,3.0,Sabres,Sharks,6,3,16.697,0.557,0.544,6.0,0.552,30.2,26.0,32.0,8.0,31.0,39.0,8.0,41.0,49.0,11.142000000000001,0.443,0.456
cdbc2786-c7a4-40fe-b7e7-9e3c567ae83c,16124.0,3.0,Islanders,Blackhawks,3,0,8.5,0.571,0.568,15.0,0.642,36.7,19.0,34.0,11.0,33.0,44.0,15.0,48.0,63.0,0.925,0.429,0.432
2a69f19a-829f-481a-8459-6c984d7a0167,17850.0,5.0,Bruins,Golden Knights,3,4,7.875,0.592,0.561,13.0,0.627,33.4,19.0,32.0,14.0,31.0,45.0,12.0,43.0,55.0,13.43,0.408,0.439
50bb2386-57be-486e-97ac-142ec67e9737,16682.0,3.0,Rangers,Blues,6,4,25.862,0.404,0.43,-8.0,0.417,41.5,28.0,20.0,-11.0,34.0,23.0,-11.0,45.0,34.0,14.55,0.596,0.57
e2f493b6-82de-47a1-a82e-b58a9a3b346a,18361.0,3.0,Flyers,Avalanche,5,3,15.606,0.443,0.398,-2.0,0.481,52.4,28.0,26.0,-8.0,39.0,31.0,-20.0,59.0,39.0,10.253,0.557,0.602
670e42da-3f94-4eda-b92f-c4de181f7ae3,17264.0,3.0,Oilers,Capitals,2,3,7.640000000000001,0.481,0.481,-5.0,0.458,45.3,32.0,27.0,-3.0,40.0,37.0,-4.0,54.0,50.0,6.933,0.519,0.519
9ee0ee91-21f9-43d8-9a86-456ee45b4bc5,16899.0,3.0,Flames,Coyotes,3,2,12.0,0.519,0.553,4.0,0.55,31.7,18.0,22.0,2.0,26.0,28.0,8.0,34.0,42.0,10.889,0.481,0.447
11d58fa9-c32b-40c0-86e2-b1ded25b4bf9,18420.0,4.0,Canucks,Canadiens,7,6,22.641,0.506,0.51,6.0,0.554,30.7,25.0,31.0,1.0,38.0,39.0,2.0,49.0,51.0,23.881,0.494,0.49
1b8547e5-3114-46bf-9a74-f5138d82ab4b,15867.0,3.0,Penguins,Blue Jackets,4,1,12.774000000000001,0.5,0.438,-5.0,0.455,32.6,30.0,25.0,0.0,40.0,40.0,-13.0,59.0,46.0,3.482,0.5,0.562
1e93c9dd-52f6-4413-b4c2-fab04a767af0,13071.0,3.0,Devils,Blackhawks,3,0,11.3,0.656,0.678,9.0,0.6,31.6,18.0,27.0,20.0,22.0,42.0,32.0,29.0,61.0,0.897,0.344,0.322
81d9dac0-6818-4bb3-b740-6bcfcba26033,13459.0,3.0,Senators,Kings,2,5,6.920999999999999,0.484,0.49,-1.0,0.489,34.9,24.0,23.0,-2.0,33.0,31.0,-2.0,50.0,48.0,18.839,0.516,0.51
ce616ee7-56a8-476b-9653-a2bdafe680da,19092.0,3.0,Lightning,Red Wings,2,4,5.146,0.624,0.602,20.0,0.647,25.6,24.0,44.0,23.0,35.0,58.0,23.0,45.0,68.0,16.357,0.376,0.398
bc2637e3-6456-412b-8b81-ada042fb37ff,16044.0,3.0,Islanders,Blues,4,7,10.75,0.551,0.584,10.0,0.581,33.4,26.0,36.0,8.0,35.0,43.0,17.0,42.0,59.0,25.9,0.449,0.416
ee1c88df-f956-47a7-a770-f035491fa90a,13426.0,3.0,Jets,Panthers,5,2,17.051000000000002,0.43,0.427,-10.0,0.407,37.1,32.0,22.0,-11.0,45.0,34.0,-14.0,55.0,41.0,5.739000000000001,0.57,0.573
fd6d43b0-5a9c-4115-9551-13caa4ff2665,18021.0,3.0,Stars,Maple Leafs,0,4,0.862,0.571,0.598,5.0,0.556,27.9,20.0,25.0,10.0,30.0,40.0,19.0,39.0,58.0,14.8,0.429,0.402
04939d25-7a54-4c9c-bc0f-e914aa18a2d2,14576.0,4.0,Ducks,Hurricanes,4,3,14.219000000000001,0.392,0.417,-8.0,0.429,39.0,32.0,24.0,-16.0,45.0,29.0,-18.0,63.0,45.0,8.966999999999999,0.608,0.583
6e5903dd-dd3c-4d12-b877-ab7c9e90dd42,17151.0,3.0,Kraken,Canadiens,2,4,6.85,0.667,0.635,14.0,0.667,34.0,14.0,28.0,20.0,20.0,40.0,23.0,31.0,54.0,25.939,0.333,0.365
ba0b30de-70f3-438a-8947-a83dd38d3d57,16826.0,3.0,Flyers,Capitals,1,4,4.152,0.582,0.523,4.0,0.543,39.7,21.0,25.0,11.0,28.0,39.0,4.0,42.0,46.0,15.767000000000001,0.418,0.477
